timestamp,joint_name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,hand_state,command
0.9,Pinky_PIP,-0.06151829040303649,0.0201,-0.029890637631454445,0.0,-0.2,0.0,0.4199887980660864,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Pinky_DIP,-0.04986835166107235,0.0201,-0.04361211449469635,0.0,-0.2,0.0,-0.12790619904034162,"thumb open, index open, middle open, ring open, pinky open",STOP
0.9,Pinky_Tip,-0.03139330349883494,0.0201,-0.038766230116896123,0.0,-0.2,0.0,-0.6466752057212342,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Wrist,0,0,0,0,0.0,0,1,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Thumb_CMC,-0.0253,0.0249,0.0,-0.029131162662949756,-0.2,-0.13952699569611698,0.9688972125077017,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Thumb_MCP,-0.05405052232103114,0.03335584953509725,-0.013084191794210484,-0.061011145607493364,-0.2,-0.2693820867054106,0.8707740054703546,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Thumb_IP,-0.0690875847364274,0.04539568810588981,-0.03435903706050402,-0.08926360395238406,-0.2,-0.3804231295947555,0.7113664616848172,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Thumb_Tip,-0.06989177215657867,0.057936102067754416,-0.06016177529229525,-0.1084688556637658,-0.2,-0.46549031632961557,0.5064791821980199,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Index_MCP,-0.0529,-0.0111,0.0,0.0,-0.2,0.0,0.9963310209028322,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Index_PIP,-0.09054040844549457,-0.0111,-0.006514572284988501,0.0,-0.2,0.0,0.985725259108813,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Index_DIP,-0.11016122676161225,-0.0111,-0.013418447182891917,0.0,-0.2,0.0,0.9697764149689103,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Index_Tip,-0.12663466619573246,-0.0111,-0.022268068260111743,0.0,-0.2,0.0,0.9467000637512367,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Middle_MCP,-0.0512,0.0,0.0,0.0,-0.2,0.0,0.7719251056028475,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Middle_PIP,-0.059214595619973276,0.0,-0.041024459253575854,0.0,-0.2,0.0,0.18002276074931867,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Middle_DIP,-0.03611556042273091,0.0,-0.04977229172548331,0.0,-0.2,0.0,-0.4961125957549406,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Middle_Tip,-0.026163766563265745,0.0,-0.03288674172026548,0.0,-0.2,0.0,-0.935132576928321,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Ring_MCP,-0.0498,0.0112,0.0,0.0,-0.2,0.0,0.9862216364943251,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Ring_PIP,-0.08732706943338986,0.0112,-0.012954113622380234,0.0,-0.2,0.0,0.9490328979816044,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Ring_DIP,-0.10615825118160388,0.0112,-0.027012441900156756,0.0,-0.2,0.0,0.884503906331222,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Ring_Tip,-0.11733919873008546,0.0112,-0.0433533847101082,0.0,-0.2,0.0,0.7998006632099245,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Pinky_MCP,-0.0473,0.0201,0.0,0.0,-0.2,0.0,0.9663379372845587,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Pinky_PIP,-0.07601815639814188,0.0201,-0.016458356330200864,0.0,-0.2,0.0,0.8663873140298323,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Pinky_DIP,-0.08504072760296766,0.0201,-0.03203376030100845,0.0,-0.2,0.0,0.7094673317725542,"thumb open, index open, middle open, ring open, pinky open",STOP
3.12,Pinky_Tip,-0.08516846438633191,0.0201,-0.051133333157859874,0.0,-0.2,0.0,0.5017223874750651,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Wrist,0,0,0,0,0.0,0,1,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Thumb_CMC,-0.0253,0.0249,0.0,-0.1004223614424662,-0.2,-0.23888895288394052,0.8903689658846047,"thumb open, index open, middle open, ring open, pinky open",STOP
1.06,Thumb_MCP,-0.04510583711416184,0.03635236124342555,-0.02336369487382879,-0.17967814520093905,-0.2,-0.4250393574529423,0.5841767833459581,"thumb open, index open, middle open, ring open, pinky open",STOP
